Automobile,perceptron,f1_score,0.566056166056166,0.29244444444444445,0.29153439153439153,0.18119005177828706,0.36347131445170655,0.3659635571400277,0.26121212121212123,0.38441558441558443,0.2981481481481481,0.2123809523809524,0.446687370600414,0.29939393939393943,0.33316624895572267,0.3980769230769231,0.44509394973791255,0.3278921942537503,0.49576719576719575,0.31722222222222224,0.11428571428571428,0.3444444444444445
Automobile,perceptron,accuracy,0.6129032258064516,0.3225806451612903,0.3870967741935484,0.25806451612903225,0.4857142857142857,0.4838709677419355,0.41935483870967744,0.6129032258064516,0.25806451612903225,0.3142857142857143,0.5483870967741935,0.3870967741935484,0.45161290322580644,0.5161290322580645,0.5142857142857142,0.3870967741935484,0.6129032258064516,0.5161290322580645,0.25806451612903225,0.4857142857142857
Automobile,svm,f1_score,0.19444444444444442,0.22023809523809526,0.2038095238095238,0.201329534662868,0.19827586206896552,0.18454661558109833,0.14603174603174604,0.2833333333333333,0.1812865497076023,0.26253101736972706,0.19524617996604413,0.2734632683658171,0.24,0.2210909090909091,0.1852873563218391,0.21333333333333332,0.23161764705882354,0.17434210526315788,0.1911111111111111,0.19209876543209878
Automobile,svm,accuracy,0.45161290322580644,0.4838709677419355,0.45161290322580644,0.5161290322580645,0.45714285714285713,0.41935483870967744,0.3225806451612903,0.5806451612903226,0.4838709677419355,0.5428571428571428,0.4838709677419355,0.5806451612903226,0.4838709677419355,0.41935483870967744,0.42857142857142855,0.41935483870967744,0.4838709677419355,0.45161290322580644,0.45161290322580644,0.42857142857142855
Automobile,bayes,f1_score,0.5657361795292829,0.5316666666666666,0.5093837535014005,0.3723544973544974,0.5881521986785144,0.28526897938662643,0.5799486461251168,0.537020757020757,0.6277777777777778,0.416965811965812,0.3560185185185185,0.41457556935817796,0.4502602660497397,0.6066666666666667,0.49898989898989904,0.4646464646464647,0.5240957252466204,0.49054520358868187,0.5833333333333334,0.5317523056653491
Automobile,bayes,accuracy,0.5806451612903226,0.5483870967741935,0.5161290322580645,0.5161290322580645,0.5142857142857142,0.3548387096774194,0.5806451612903226,0.6129032258064516,0.5806451612903226,0.45714285714285713,0.4838709677419355,0.3548387096774194,0.4838709677419355,0.6451612903225806,0.4857142857142857,0.5806451612903226,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.4857142857142857
Automobile,trees,f1_score,0.7875201288244766,0.7833333333333333,0.7173789173789173,0.7936507936507936,0.6877344877344879,0.669973544973545,0.6849206349206348,0.6266666666666667,0.8490019240019239,0.7810994560994561,1.0,0.642495126705653,0.8253968253968254,0.6535714285714286,0.6585858585858585,0.6782905982905983,0.6994729907773386,0.9117490696438065,0.9220238095238095,0.711624649859944
Automobile,trees,accuracy,0.8064516129032258,0.9354838709677419,0.8387096774193549,0.7741935483870968,0.7428571428571429,0.8387096774193549,0.6129032258064516,0.7419354838709677,0.8387096774193549,0.8,1.0,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.7714285714285715,0.8387096774193549,0.8387096774193549,0.9354838709677419,0.8709677419354839,0.7142857142857143
Automobile,knn,f1_score,0.3893121693121693,0.29365079365079366,0.38073593073593076,0.35073338142391847,0.28701045543150805,0.2628540305010893,0.4037037037037037,0.273015873015873,0.4393939393939394,0.509047619047619,0.31570608041196274,0.3319028340080971,0.2833333333333333,0.5568542568542568,0.49027777777777776,0.3742753623188406,0.4456349206349206,0.3175628837393543,0.3408119658119659,0.2707393483709273
Automobile,knn,accuracy,0.5806451612903226,0.5806451612903226,0.6129032258064516,0.4838709677419355,0.42857142857142855,0.41935483870967744,0.5483870967741935,0.5161290322580645,0.5806451612903226,0.6,0.4838709677419355,0.41935483870967744,0.5483870967741935,0.5806451612903226,0.6,0.4838709677419355,0.6129032258064516,0.5161290322580645,0.4838709677419355,0.4
